Time	Lead II
14.54	0.101672
14.55	0.0531773
14.56	0.0779424
14.57	0.178948
14.58	0.0934018
14.59	0.206123
14.6	0.177192
14.61	0.214933
14.62	0.319664
14.63	0.257977
14.64	0.378054
14.65	0.322986
14.66	0.288545
14.67	0.28473
14.68	0.117483
14.69	0.163076
14.7	0.0603131
14.71	0.0259041
14.72	0.0593692
14.73	-0.0623039
14.74	0.0182123
14.75	-0.0489419
14.76	-0.0531255
14.77	0.0162747
14.78	-0.0848677
14.79	0.00801612
14.8	-0.0452425
14.81	-0.0371793
14.82	0.0312771
14.83	-0.0785358
14.84	0.0229361
14.85	-0.0106305
14.86	-0.0196309
14.87	0.0223616
14.88	-0.07725
14.89	0.0278565
14.9	-0.035797
14.91	-0.0417641
14.92	0.0253276
14.93	-0.0592002
14.94	0.035836
14.95	-0.0467822
14.96	-0.0550225
14.97	0.0314151
14.98	-0.0632768
14.99	0.0186952
15	-0.0371489
15.01	-0.05405
15.02	0.0079817
15.03	-0.0913048
15.04	0.00296007
15.05	-0.0489378
15.06	-0.0651545
15.07	-0.00989357
15.08	-0.11017
15.09	-0.00487953
15.1	-0.0483065
15.11	-0.058435
15.12	0.004193
15.13	-0.101014
15.14	-0.00564645
15.15	-0.0584983
15.16	-0.068799
15.17	0.000734997
15.18	-0.0973031
15.19	-0.00332
15.2	-0.0631762
15.21	-0.077084
15.22	-0.00678215
15.23	-0.106484
15.24	-0.0159763
15.25	-0.0464518
15.26	-0.0196577
15.27	0.0805335
15.28	-0.0123858
15.29	0.064577
15.3	-0.00113797
15.31	-0.0333571
15.32	0.0118271
15.33	-0.104572
15.34	-0.025702
15.35	-0.0836741
15.36	-0.0936453
15.37	-0.0187581
15.38	-0.119427
15.39	-0.013399
15.4	-0.0513017
15.41	0.0016837
15.42	0.279606
15.43	0.189468
15.44	0.0360755
15.45	-0.249279
15.46	-0.381722
15.47	-0.281263
15.48	-0.250702
15.49	-0.031135
15.5	-0.019519
15.51	-0.0112109
15.52	0.0732944
15.53	-0.0316582
15.54	0.0771322
15.55	0.0553119
15.56	0.0516514
15.57	0.136648
15.58	0.0421076
15.59	0.145556
15.6	0.134771
15.61	0.161644
15.62	0.276731
15.63	0.191008
15.64	0.305188
15.65	0.295201
15.66	0.286157
15.67	0.350927
15.68	0.227214
15.69	0.278094
15.7	0.173314
15.71	0.0885948
15.72	0.102901
15.73	-0.0440439
15.74	0.0257836
15.75	-0.0319911
15.76	-0.0618528
15.77	0.0160298
15.78	-0.0877087
15.79	-0.00580399
15.8	-0.0542109
15.81	-0.0708593
15.82	0.00566624
15.83	-0.0932198
15.84	0.0123834
15.85	-0.0317563
15.86	-0.0590916
15.87	0.0264338
15.88	-0.075428
15.89	0.00888679
15.9	-0.0331026
15.91	-0.0559848
15.92	0.0329925
15.93	-0.0555955
15.94	0.0317687
15.95	-0.0140808
15.96	-0.0420004
15.97	0.0238434
15.98	-0.0895149
15.99	0.00631089
16	-0.033702
16.01	-0.0845092
16.02	-0.0114081
16.03	-0.0967015
16.04	-0.00993511
16.05	-0.059569
16.06	-0.0872594
16.07	0.0064052
16.08	-0.0910693
16.09	-0.00508271
16.1	-0.0454746
16.11	-0.0815887
16.12	-0.0153743
16.13	-0.138523
16.14	-0.0519317
16.15	-0.0730099
16.16	-0.086119
16.17	-0.00868276
16.18	-0.116812
16.19	-0.0293907
16.2	-0.0697754
16.21	-0.101265
16.22	-0.0195678
16.23	-0.118119
16.24	-0.0270476
16.25	-0.0690784
16.26	-0.0979866
16.27	0.00104312
16.28	-0.0947639
16.29	-0.0116688
16.3	-0.051932
16.31	-0.0784792
16.32	0.00605708
16.33	-0.0956366
16.34	-0.00733674
16.35	-0.0503503
16.36	-0.0616836
16.37	0.0452515
16.38	-0.0339202
16.39	0.0685916
16.4	0.0438646
16.41	0.00285453
16.42	0.0631108
16.43	-0.062554
16.44	0.000571147
16.45	-0.0470583
16.46	-0.0919113
16.47	-0.0196344
16.48	-0.10776
16.49	-0.0065249
16.5	-0.036108
16.51	-0.0584947
16.52	0.0601847
16.53	0.113836
16.54	0.345599
16.55	0.136015
16.56	-0.230238
16.57	-0.362599
16.58	-0.471541
16.59	-0.250199
16.6	-0.115527
16.61	-0.0463186
16.62	0.0657856
16.63	-0.0390411
16.64	0.050958
16.65	0.0280708
16.66	-0.00335513
16.67	0.100611
16.68	0.0293023
16.69	0.131239
16.7	0.102581
16.71	0.0763142
16.72	0.196416
16.73	0.138151
16.74	0.262879
16.75	0.276525
16.76	0.270711
16.77	0.375523
16.78	0.279164
16.79	0.342524
16.8	0.276456
16.81	0.191597
16.82	0.20799
16.83	0.0455674
16.84	0.0798513
16.85	0.0143864
16.86	-0.0437001
16.87	0.0271833
16.88	-0.0807348
16.89	-0.00380665
16.9	-0.0456004
16.91	-0.0847699
16.92	0.00617353
16.93	-0.0966267
16.94	-0.014018
16.95	-0.0282237
16.96	-0.0588767
16.97	0.0194661
16.98	-0.0798134
16.99	0.013566
17	-0.00907758
17.01	-0.0483852
17.02	0.0474267
17.03	-0.0553888
17.04	0.0145048
17.05	-0.0212141
17.06	-0.0707566
17.07	0.0227921
17.08	-0.0757339
17.09	0.0138606
17.1	-0.00787775
17.11	-0.0616639
17.12	0.0241639
17.13	-0.0809687
17.14	-0.0158701
17.15	-0.0502762
17.16	-0.0774524
17.17	0.0370801
17.18	-0.0689671
17.19	-0.0150117
17.2	-0.0340025
17.21	-0.064767
17.22	0.0185297
17.23	-0.0877153
17.24	-0.00563604
17.25	-0.0377518
17.26	-0.0812343
17.27	0.0149394
17.28	-0.0869004
17.29	-0.0144994
17.3	-0.0383445
17.31	-0.0783592
17.32	0.0151912
17.33	-0.0893392
17.34	-0.0236309
17.35	-0.0487313
17.36	-0.0741395
17.37	0.0187449
17.38	-0.0871143
17.39	-0.00774704
17.4	-0.0392291
17.41	-0.0852364
17.42	0.0171981
17.43	-0.0831589
17.44	-0.0113328
17.45	-0.0234011
17.46	-0.0509956
17.47	0.0574572
17.48	-0.0208862
17.49	0.067068
17.5	0.0442368
17.51	-0.0237389
17.52	0.0371825
17.53	-0.0737199
17.54	-0.0113768
17.55	-0.0396801
17.56	-0.104456
17.57	-0.0317907
17.58	-0.120251
17.59	-0.0315189
17.6	-0.0500339
17.61	-0.0848014
17.62	0.0656639
17.63	0.152423
17.64	0.303516
17.65	0.0412985
17.66	-0.296485
17.67	-0.34443
17.68	-0.41351
17.69	-0.198646
17.7	-0.0952383
17.71	-0.0783236
17.72	0.0381327
17.73	-0.0400172
17.74	0.0600227
17.75	0.0489183
17.76	0.00849092
17.77	0.110355
17.78	0.0121907
17.79	0.107265
17.8	0.125797
17.81	0.0986721
17.82	0.205283
17.83	0.145347
17.84	0.261233
17.85	0.280055
17.86	0.261234
17.87	0.377087
17.88	0.267118
17.89	0.304541
17.9	0.257883
17.91	0.161446
17.92	0.19618
17.93	0.0363138
17.94	0.0522037
17.95	0.00563187
17.96	-0.0679695
17.97	0.00452114
17.98	-0.098834
17.99	-0.0216543
18	-0.0344904
18.01	-0.0790865
18.02	0.0189114
18.03	-0.0857414
18.04	-0.0159177
18.05	-0.0394191
18.06	-0.0907888
18.07	0.0167601
18.08	-0.0733244
18.09	0.00842047
18.1	2.10848e-05
18.11	-0.0532712
18.12	0.0335306
18.13	-0.0717284
18.14	-0.0132459
18.15	-0.0167061
18.16	-0.0546414
18.17	0.0350918
18.18	-0.0816845
18.19	-0.0256313
18.2	-0.0330761
18.21	-0.0724628
18.22	0.0285821
18.23	-0.0675591
18.24	-0.00642177
18.25	-0.0181716
18.26	-0.0653435
18.27	0.0212831
18.28	-0.0860375
18.29	-0.0183272
18.3	-0.031632
18.31	-0.0884658
18.32	0.00930252
18.33	-0.0976066
18.34	-0.0290501
18.35	-0.0279897
18.36	-0.0772047
18.37	0.0159074
18.38	-0.090612
18.39	-0.0247395
18.4	-0.029738
18.41	-0.0741948
18.42	0.0143147
18.43	-0.0937543
18.44	-0.0283278
18.45	-0.0417609
18.46	-0.0877562
18.47	0.0208132
18.48	-0.0816267
18.49	-0.00691428
18.5	-0.00758778
18.51	-0.0706891
18.52	0.00720911
18.53	-0.0973852
18.54	-0.0300252
18.55	-0.0359841
18.56	-0.0839657
18.57	0.0213858
18.58	-0.0700053
18.59	0.0219459
18.6	0.0499975
18.61	0.0125642
18.62	0.0901299
18.63	-0.0371312
18.64	-0.00118197
18.65	-0.0224605
18.66	-0.0776784
18.67	0.00129234
18.68	-0.114744
18.69	-0.0481045
18.7	-0.0395741
18.71	-0.0946106
18.72	-0.00483773
18.73	-0.0976938
18.74	0.0509567
18.75	0.2668
18.76	0.262277
18.77	0.0797023
18.78	-0.331483
18.79	-0.415895
18.8	-0.367858
18.81	-0.258809
18.82	-0.0206625
18.83	-0.0658854
18.84	0.0164693
18.85	0.0233325
18.86	-0.0227345
18.87	0.0842121
18.88	-0.000689737
18.89	0.0898689
18.9	0.104876
18.91	0.046713
18.92	0.143301
18.93	0.0740996
18.94	0.170748
18.95	0.208819
18.96	0.214172
18.97	0.363102
18.98	0.282857
18.99	0.348922
19	0.35287
19.01	0.270975
19.02	0.319217
19.03	0.15898
19.04	0.160471
19.05	0.116846
19.06	0.0235962
19.07	0.0889494
19.08	-0.0343116
19.09	0.0114095
19.1	-0.00585703
19.11	-0.06701
19.12	0.0379334
19.13	-0.0659575
19.14	-0.0139215
19.15	-0.0183786
19.16	-0.0825501
19.17	0.013429
19.18	-0.0655325
19.19	0.00175994
19.2	0.00723376
19.21	-0.0538143
19.22	0.0312997
19.23	-0.0777811
19.24	-0.00594765
19.25	0.0105923
19.26	-0.0513232
19.27	0.0374042
19.28	-0.0644739
19.29	-0.00567451
19.3	-0.00700182
19.31	-0.0733982
19.32	0.0238505
19.33	-0.0704128
19.34	-0.0108121
19.35	-0.00256644
19.36	-0.0650371
19.37	0.0170935
19.38	-0.0862567
19.39	-0.0187206
19.4	-0.00944071
19.41	-0.0728304
19.42	0.0288714
19.43	-0.0671738
19.44	-0.0146007
19.45	-0.0124482
19.46	-0.0816542
19.47	0.0181774
19.48	-0.0768504
19.49	-0.0169409
19.5	-0.0124898
19.51	-0.0707793
19.52	0.025434
19.53	-0.0876392
19.54	-0.0388584
19.55	-0.0393213
19.56	-0.0884518
19.57	0.0278815
19.58	-0.0635914
19.59	-0.0158983
19.6	-0.0208606
19.61	-0.0790726
19.62	0.0258882
19.63	-0.0704755
19.64	-0.0284547
19.65	-0.0360729
19.66	-0.0886748
19.67	0.020352
19.68	-0.0698219
19.69	-0.00854197
19.7	-0.00660462
19.71	-0.0797458
19.72	0.0203416
19.73	-0.0850663
19.74	-0.0341032
19.75	-0.0298321
19.76	-0.103277
19.77	-0.00108786
19.78	-0.0900057
19.79	-0.0371146
19.8	-0.0440361
19.81	-0.107009
19.82	-0.00308562
19.83	-0.0903568
19.84	-0.0029825
19.85	0.0471711
19.86	-0.00387615
19.87	0.0646171
19.88	-0.053089
19.89	-0.00918849
19.9	-0.0187697
19.91	-0.101237
19.92	-0.0160104
19.93	-0.11773
19.94	-0.0630025
19.95	-0.0348046
19.96	-0.0874636
19.97	0.0129176
19.98	-0.0731826
19.99	0.0843737
20	0.327001
20.01	0.233181
20.02	0.0161998
20.03	-0.377582
20.04	-0.426193
20.05	-0.316607
20.06	-0.21381
20.07	0.00500721
20.08	-0.0433916
20.09	0.0166555
20.1	0.0300005
20.11	-0.0187947
20.12	0.104843
20.13	0.0194507
20.14	0.0885677
20.15	0.114086
20.16	0.0521541
20.17	0.16144
20.18	0.0924429
20.19	0.189471
20.2	0.238003
20.21	0.201055
20.22	0.322976
20.23	0.267012
20.24	0.343469
20.25	0.346123
20.26	0.252783
20.27	0.319703
20.28	0.165149
20.29	0.147159
20.3	0.0953265
20.31	-0.00287909
20.32	0.0859303
20.33	-0.0353291
20.34	-0.0100653
20.35	-0.00409132
20.36	-0.0691166
20.37	0.0234084
20.38	-0.0696107
20.39	-0.0149128
20.4	-0.00938553
20.41	-0.0988002
20.42	0.00190562
20.43	-0.0674841
20.44	0.0130099
20.45	0.0221365
20.46	-0.0634815
20.47	0.0292907
20.48	-0.0678762
20.49	-0.00683355
20.5	0.0131699
20.51	-0.0487833
20.52	0.0455913
20.53	-0.0618259
20.54	-0.025611
20.55	-0.000125233
20.56	-0.0618973
20.57	0.022385
20.58	-0.0812325
20.59	-0.0242975
20.6	-0.00884838
20.61	-0.0866006
20.62	0.0334403
20.63	-0.0552972
20.64	-0.0114155
20.65	0.00328709
20.66	-0.0677339
20.67	0.0301627
20.68	-0.0615249
20.69	-0.0164811
20.7	-0.00517577
20.71	-0.0852683
20.72	0.0103918
20.73	-0.0875751
20.74	-0.0349186
20.75	-0.006657
20.76	-0.0740145
20.77	0.0162938
20.78	-0.0755732
20.79	-0.0232059
20.8	-0.0102432
20.81	-0.0917536
20.82	0.015896
20.83	-0.0683637
20.84	-0.0310894
20.85	-0.0260452
20.86	-0.100052
20.87	0.0174933
20.88	-0.0671792
20.89	-0.0271904
20.9	-0.0100826
20.91	-0.0829737
20.92	0.0143266
20.93	-0.0752629
20.94	-0.0211692
20.95	-0.0141391
20.96	-0.103958
20.97	0.00115981
20.98	-0.0886379
20.99	-0.0374955
21	-0.0214307
21.01	-0.098347
21.02	0.0179173
21.03	-0.0588255
21.04	0.0152606
21.05	0.0531552
21.06	-0.0329496
21.07	0.0686667
21.08	-0.0326642
21.09	-0.0201557
21.1	-0.0276218
21.11	-0.119331
21.12	-0.0187752
21.13	-0.105177
21.14	-0.0600895
21.15	-0.0389504
21.16	-0.121967
21.17	-0.0106746
21.18	-0.0604267
21.19	0.157273
21.2	0.339397
21.21	0.0775542
21.22	-0.146435
21.23	-0.451857
21.24	-0.42754
21.25	-0.26737
21.26	-0.190061
21.27	-0.0139725
21.28	-0.0658407
21.29	0.00578962
21.3	0.0435547
21.31	-0.0220564
21.32	0.087429
21.33	-0.010479
21.34	0.0313099
21.35	0.101266
21.36	0.0701641
21.37	0.192333
21.38	0.121243
21.39	0.192301
21.4	0.245835
21.41	0.19047
21.42	0.322209
21.43	0.275795
21.44	0.344979
21.45	0.365578
21.46	0.240761
21.47	0.278627
21.48	0.124431
21.49	0.110374
21.5	0.0822069
21.51	-0.034208
21.52	0.050149
21.53	-0.0695157
21.54	-0.0405417
21.55	-0.00717553
21.56	-0.0809541
21.57	0.0113752
21.58	-0.0904973
21.59	0.0163738
21.6	0.186566
21.61	0.0234255
21.62	0.037538
21.63	-0.0537785
21.64	-0.049393
21.65	0.0216711
21.66	-0.0725755
21.67	0.0309516
21.68	-0.037531
21.69	-0.0514974
21.7	0.0145096
21.71	-0.0779041
21.72	0.0224574
21.73	-0.0326721
21.74	-0.0284745
21.75	0.0342921
21.76	-0.073568
21.77	0.0131484
21.78	-0.0575113
21.79	-0.0514219
21.8	0.0167098
21.81	-0.0837257
21.82	0.0131152
21.83	-0.0630658
21.84	-0.0817182
21.85	-0.0189156
21.86	-0.103622
21.87	0.0151004
21.88	-0.0406496
21.89	-0.0515491
21.9	0.00454396
21.91	-0.0986969
21.92	-0.00261695
21.93	-0.05954
21.94	-0.0688322
21.95	-0.0156474
21.96	-0.123772
21.97	-0.022213
21.98	-0.0680545
21.99	-0.0669675
22	-0.0148808
22.01	-0.121617
22.02	-0.016846
22.03	-0.0617797
22.04	-0.0738669
22.05	-0.0296063
22.06	-0.136944
22.07	-0.0339766
22.08	-0.0745336
22.09	-0.0776621
22.1	-0.0215237
22.11	-0.126117
22.12	-0.0414647
22.13	-0.102892
22.14	-0.122392
22.15	-0.0518039
22.16	-0.147251
22.17	-0.0657951
22.18	-0.125824
22.19	-0.128533
22.2	-0.0747969
22.21	-0.189974
22.22	-0.0828249
22.23	-0.106407
22.24	-0.106472
22.25	-0.03548
22.26	-0.105075
22.27	-0.0053697
22.28	-0.0927328
22.29	-0.111205
22.3	-0.0442856
22.31	-0.147636
22.32	-0.065855
22.33	-0.138204
22.34	-0.170462
22.35	-0.127649
22.36	-0.217329
22.37	-0.0944444
22.38	-0.139065
22.39	-0.13092
22.4	-0.000198728
22.41	0.103607
22.42	0.323018
22.43	0.0357802
22.44	-0.298888
22.45	-0.389261
22.46	-0.460567
22.47	-0.185465
22.48	-0.0789632
22.49	-0.0240604
22.5	0.0913382
22.51	0.0368399
22.52	0.155165
22.53	0.107192
22.54	0.107346
22.55	0.203548
22.56	0.133461
22.57	0.253841
22.58	0.219897
22.59	0.223463
22.6	0.328622
22.61	0.277448
22.62	0.425263
22.63	0.407431
22.64	0.402491
22.65	0.489084
22.66	0.409044
22.67	0.489416
22.68	0.388759
22.69	0.319977
22.7	0.32623
22.71	0.151047
22.72	0.188767
22.73	0.113436
22.74	0.0837524
22.75	0.142124
22.76	0.021446
22.77	0.08759
22.78	0.0263613
22.79	0.00771823
22.8	0.0768591
22.81	-0.0316368
22.82	0.0518005
22.83	-0.0020651
22.84	-0.00962899
22.85	0.0702115
22.86	-0.0366302
22.87	0.0515354
22.88	0.0148145
22.89	0.00461858
22.9	0.0614392
22.91	-0.0662261
22.92	0.0318241
22.93	0.0285224
22.94	0.00504483
22.95	0.0437661
22.96	-0.0571347
22.97	0.0481498
22.98	-0.00507729
22.99	-0.0464538
23	0.0185843
23.01	-0.0744244
23.02	0.0262237
23.03	-0.0168782
23.04	-0.0709952
23.05	0.00440082
23.06	-0.0519544
23.07	0.049374
23.08	-0.0293017
23.09	-0.0363601
23.1	0.0653753
23.11	-0.0297725
23.12	0.0489149
23.13	-0.00929664
23.14	-0.0258001
23.15	0.0511318
23.16	-0.0547713
23.17	0.034296
23.18	0.00242992
23.19	-0.0130712
23.2	0.0442994
23.21	-0.0562557
23.22	0.0345524
23.23	-0.01784
23.24	-0.0400468
23.25	0.0387677
23.26	-0.0445906
23.27	0.046913
23.28	-0.0118635
23.29	-0.0336166
23.3	0.037444
23.31	-0.0769792
23.32	0.00809284
23.33	-0.0128683
23.34	-0.0197654
23.35	0.0400544
23.36	-0.0737653
23.37	0.00765062
23.38	-0.0290318
23.39	-0.043814
23.4	0.0203723
23.41	-0.0665741
23.42	0.030921
23.43	-0.0100936
23.44	-0.0296818
23.45	0.0515953
23.46	-0.0316094
23.47	0.0501861
23.48	-0.0129693
23.49	-0.0617961
23.5	-0.0135251
23.51	-0.13049
23.52	-0.0675518
23.53	-0.0943164
23.54	-0.0934449
23.55	-0.0147641
23.56	-0.0799371
23.57	0.187271
23.58	0.276469
23.59	0.049869
23.6	-0.181675
23.61	-0.458481
23.62	-0.379234
23.63	-0.284552
23.64	-0.165252
23.65	-0.0322723
23.66	-0.102002
23.67	0.0127247
23.68	-0.0105697
23.69	-0.031768
23.7	0.0475494
23.71	-0.0479068
23.72	0.0332072
23.73	0.0185702
23.74	0.026003
23.75	0.11422
23.76	0.0141052
23.77	0.121999
23.78	0.147697
23.79	0.194282
23.8	0.31783
23.81	0.243634
23.82	0.32034
23.83	0.26588
23.84	0.195952
23.85	0.221001
23.86	0.0850147
23.87	0.114786
23.88	0.0289556
23.89	-0.0349573
23.9	0.00540661
23.91	-0.0945955
23.92	-0.0195416
23.93	-0.066066
23.94	-0.0930386
23.95	-0.0238229
23.96	-0.117707
23.97	-0.0316131
23.98	-0.0569965
23.99	-0.0845926
24	-0.025274
24.01	-0.116563
24.02	-0.0259901
24.03	-0.0554259
24.04	-0.0804123
24.05	-0.0222787
24.06	-0.113019
24.07	-0.0298866
24.08	-0.0768371
24.09	-0.0839171
24.1	0.0172235
24.11	-0.0758798
24.12	-0.014529
24.13	-0.0552192
24.14	-0.0646571
24.15	-0.00477
24.16	-0.0906294
24.17	5.37581e-05
24.18	-0.0276097
24.19	-0.0500815
24.2	0.016697
24.21	-0.047474
24.22	0.0280485
24.23	-0.0100308
24.24	-0.0423545
24.25	0.00332753
24.26	-0.064975
24.27	0.0229974
24.28	-0.0108729
24.29	-0.0370364
24.3	0.0128289
24.31	-0.061545
24.32	0.00753051
24.33	-0.0199458
24.34	-0.0276766
24.35	0.00578292
24.36	-0.084586
24.37	-0.00477936
24.38	-0.024232
24.39	-0.0302909
24.4	0.0143063
24.41	-0.0682661
24.42	-0.00383303
24.43	-0.0399115
24.44	-0.0478411
24.45	0.0190724
24.46	-0.0425517
24.47	0.00625071
24.48	-0.0357854
24.49	-0.0471279
24.5	7.73826e-05
24.51	-0.0847088
24.52	-0.0241655
24.53	-0.0435307
24.54	-0.0510079
24.55	-0.0110036
24.56	-0.095203
24.57	-0.0274279
24.58	-0.0578292
24.59	-0.0734432
24.6	-0.0114003
24.61	-0.0693713
24.62	-0.0164542
24.63	-0.0626301
24.64	-0.0775174
24.65	-0.0146947
24.66	-0.0918341
24.67	-0.0373402
24.68	-0.0565723
24.69	-0.0524959
24.7	0.00360289
24.71	-0.0769803
24.72	-0.0378134
24.73	-0.0919223
24.74	-0.116657
24.75	-0.0583221
24.76	-0.104827
24.77	-0.0356739
24.78	-0.0777698
24.79	-0.0959646
24.8	-0.0478745
24.81	-0.115652
24.82	0.0308491
24.83	0.238637
24.84	0.262726
24.85	0.0723091
24.86	-0.25405
24.87	-0.339532
24.88	-0.352429
24.89	-0.233306
24.9	-0.0612075
24.91	-0.0735062
24.92	0.00898976
24.93	0.00457085
24.94	0.00956241
24.95	0.0686249
24.96	0.00854058
24.97	0.0808125
24.98	0.0576642
24.99	0.0503934
25	0.125026
25.01	0.0821521
25.02	0.159847
25.03	0.161998
25.04	0.183696
25.05	0.280386
25.06	0.238767
25.07	0.30901
25.08	0.291256
25.09	0.277715
25.1	0.291609
25.11	0.157105
25.12	0.147051
25.13	0.0800504
25.14	0.0362897
25.15	0.0522222
25.16	-0.0357289
25.17	0.0122055
25.18	-0.0255185
25.19	-0.0418818
25.2	0.0174297
25.21	-0.0512418
25.22	-0.0067388
25.23	-0.0473678
25.24	-0.0588289
25.25	0.0213455
25.26	-0.0402545
25.27	0.00858848
25.28	-0.0262955
25.29	-0.0430796
25.3	0.0189365
25.31	-0.05578
25.32	-0.0119799
25.33	-0.0357982
25.34	-0.0372832
25.35	0.0219987
25.36	-0.0542941
25.37	0.00387553
25.38	-0.0308567
25.39	-0.0563586
25.4	0.00879698
25.41	-0.0451609
25.42	0.0137254
25.43	-0.0172692
25.44	-0.0462353
25.45	-0.000945474
25.46	-0.0819389
25.47	-0.0281719
25.48	-0.0342598
25.49	-0.0425508
25.5	0.00883702
25.51	-0.0638587
25.52	-0.00692034
25.53	-0.0268538
25.54	-0.0415321
25.55	0.00562118
25.56	-0.0675013
25.57	-0.000604052
25.58	-0.0228767
25.59	-0.0283175
25.6	0.0328885
25.61	-0.0634999
25.62	-0.017061
25.63	-0.0337036
25.64	-0.0436266
25.65	0.0249747
25.66	-0.0381423
25.67	0.00826033
25.68	-0.0322924
25.69	-0.0480814
25.7	0.0245629
25.71	-0.0535745
25.72	-0.00634632
25.73	-0.0137794
25.74	-0.0260347
25.75	0.0167172
25.76	-0.0592787
25.77	-0.00444106
25.78	-0.0462012
25.79	-0.0752255
25.8	0.00870282
25.81	-0.0274533
25.82	0.0394181
25.83	-0.0110754
25.84	-0.0497193
25.85	0.00391197
25.86	-0.074267
25.87	0.00215749
25.88	-0.0214639
25.89	-0.0625673
25.9	-0.00191184
25.91	-0.0456127
25.92	0.0183447
25.93	-0.0109205
25.94	-0.00987082
25.95	0.216907
25.96	0.278566
25.97	0.0671499
25.98	-0.277433
25.99	-0.412443
26	-0.370768
26.01	-0.253739
26.02	0.000717463
26.03	-0.00936729
26.04	-0.0750648
26.05	-0.0162291
26.06	0.00125724
26.07	0.153718
26.08	0.129026
26.09	0.0040576
26.1	-0.0541578
26.11	-0.0906543
26.12	0.0725818
26.13	-0.00931105
26.14	-0.110009
26.15	0.0683082
26.16	0.0628558
26.17	0.109104
26.18	0.209133
26.19	0.213774
26.2	0.175212
26.21	0.0284844
26.22	0.0420734
26.23	0.0330785
