Time	Lead II
14.44	0.157109
14.45	0.116772
14.46	0.0906292
14.47	0.0279767
14.48	0.023857
14.49	0.00676828
14.5	-0.00909837
14.51	0.00573982
14.52	-0.0169765
14.53	-0.000800749
14.54	-0.00654327
14.55	-0.0143476
14.56	0.0120265
14.57	-0.0131511
14.58	-0.00144461
14.59	-0.00523888
14.6	-0.0077014
14.61	0.0115598
14.62	-0.0204134
14.63	-0.00787491
14.64	-0.0121861
14.65	-0.0201782
14.66	-0.0055532
14.67	-0.0306179
14.68	-0.0127641
14.69	-0.0242108
14.7	-0.0412075
14.71	-0.0290528
14.72	-0.0557655
14.73	-0.0273928
14.74	-0.0309792
14.75	-0.0486388
14.76	-0.0364155
14.77	-0.0597398
14.78	-0.04034
14.79	-0.0452654
14.8	-0.0572775
14.81	-0.0374224
14.82	-0.0537261
14.83	-0.0184276
14.84	-0.00031709
14.85	0.0106956
14.86	0.0546477
14.87	0.0561752
14.88	0.0751048
14.89	0.0475607
14.9	0.00865124
14.91	0.00362691
14.92	-0.0379435
14.93	-0.033759
14.94	-0.0550257
14.95	-0.07783
14.96	-0.0615786
14.97	-0.0767984
14.98	-0.0493081
14.99	-0.0557872
15	-0.0574192
15.01	0.0398241
15.02	0.215825
15.03	0.247048
15.04	-0.0235064
15.05	-0.318657
15.06	-0.405949
15.07	-0.347749
15.08	-0.177658
15.09	-0.0736415
15.1	-0.0323199
15.11	0.00954212
15.12	-0.00264569
15.13	0.020283
15.14	0.0222761
15.15	0.0245387
15.16	0.0527536
15.17	0.0356587
15.18	0.0677454
15.19	0.0870243
15.2	0.102379
15.21	0.142125
15.22	0.135545
15.23	0.175233
15.24	0.194738
15.25	0.203163
15.26	0.232976
15.27	0.198908
15.28	0.182999
15.29	0.152604
15.3	0.113168
15.31	0.0922535
15.32	0.0287082
15.33	0.0200933
15.34	0.00177382
15.35	-0.0212044
15.36	-0.00926237
15.37	-0.0334009
15.38	-0.00964906
15.39	-0.00241518
15.4	-0.00995998
15.41	0.00635854
15.42	-0.0217414
15.43	-0.0126479
15.44	-0.0227349
15.45	-0.0341972
15.46	-0.00667932
15.47	-0.0216275
15.48	0.00190516
15.49	-0.00354881
15.5	-0.0168509
15.51	-0.0101072
15.52	-0.0489685
15.53	-0.0341916
15.54	-0.032214
15.55	-0.0385283
15.56	-0.0156647
15.57	-0.041153
15.58	-0.0284056
15.59	-0.0373044
15.6	-0.0545934
15.61	-0.0407627
15.62	-0.0605939
15.63	-0.0324432
15.64	-0.0311713
15.65	-0.0411139
15.66	-0.0254351
15.67	-0.0586469
15.68	-0.0458398
15.69	-0.043314
15.7	-0.0373169
15.71	0.00716619
15.72	0.0108768
15.73	0.0547754
15.74	0.0668387
15.75	0.0466577
15.76	0.0368204
15.77	-0.0111993
15.78	-0.0135516
15.79	-0.0368805
15.8	-0.068324
15.81	-0.0673272
15.82	-0.0980063
15.83	-0.0800303
15.84	-0.0831081
15.85	-0.0884832
15.86	-0.0580575
15.87	-0.0531107
15.88	0.0981407
15.89	0.264448
15.9	0.136546
15.91	-0.153401
15.92	-0.409228
15.93	-0.419854
15.94	-0.293199
15.95	-0.151354
15.96	-0.0467716
15.97	-0.0423073
15.98	-0.013446
15.99	-0.00126704
16	0.000777658
16.01	0.0269873
16.02	0.0128806
16.03	0.044675
16.04	0.0554035
16.05	0.050716
16.06	0.0816325
16.07	0.0819231
16.08	0.125536
16.09	0.142509
16.1	0.153764
16.11	0.198475
16.12	0.182691
16.13	0.191358
16.14	0.173197
16.15	0.142788
16.16	0.135541
16.17	0.0799139
16.18	0.0667196
16.19	0.0341144
16.2	-0.00952317
16.21	-0.0118433
16.22	-0.0378902
16.23	-0.0180156
16.24	-0.0248882
16.25	-0.0343613
16.26	-0.0125498
16.27	-0.0435951
16.28	-0.0366212
16.29	-0.0381038
16.3	-0.0404818
16.31	-0.0111883
16.32	-0.0324598
16.33	-0.021374
16.34	-0.0277109
16.35	-0.0420179
16.36	-0.0303887
16.37	-0.0546695
16.38	-0.0348545
16.39	-0.0371217
16.4	-0.0441861
16.41	-0.0225535
16.42	-0.0535278
16.43	-0.0458878
16.44	-0.0504053
16.45	-0.063194
16.46	-0.0402976
16.47	-0.0626489
16.48	-0.0422905
16.49	-0.0360543
16.5	-0.0525975
16.51	-0.0436388
16.52	-0.0693835
16.53	-0.0492915
16.54	-0.0487132
16.55	-0.0566612
16.56	-0.0368073
16.57	-0.0522585
16.58	-0.00871394
16.59	0.0214616
16.6	0.0387411
16.61	0.0887939
16.62	0.0666481
16.63	0.0597674
16.64	0.0296798
16.65	-0.0149429
16.66	-0.0264161
16.67	-0.0683409
16.68	-0.0593114
16.69	-0.0595773
16.7	-0.0673973
16.71	-0.0480944
16.72	-0.0689886
16.73	-0.0467487
16.74	-0.040871
16.75	0.0533719
16.76	0.275303
16.77	0.205038
16.78	-0.0683281
16.79	-0.32696
16.8	-0.410197
16.81	-0.288536
16.82	-0.158804
16.83	-0.0420997
16.84	-0.00225577
16.85	0.000946756
16.86	0.0361161
16.87	0.0274264
16.88	0.0544688
16.89	0.0624489
16.9	0.0589154
16.91	0.0904183
16.92	0.0807754
16.93	0.112335
16.94	0.127012
16.95	0.133791
16.96	0.17867
16.97	0.186563
16.98	0.219312
16.99	0.221143
17	0.211963
17.01	0.22621
17.02	0.17712
17.03	0.157414
17.04	0.121705
17.05	0.0784214
17.06	0.0725838
17.07	0.0251108
17.08	0.0298583
17.09	0.019917
17.1	-0.00659761
17.11	0.00569429
17.12	-0.00828914
17.13	0.0140558
17.14	0.00840833
17.15	-0.00955707
17.16	0.00786165
17.17	-0.0153925
17.18	0.000228311
17.19	-0.00327865
17.2	-0.0212025
17.21	-0.00232621
17.22	-0.0255617
17.23	-0.010186
17.24	-0.0122262
17.25	-0.0314247
17.26	-0.0117238
17.27	-0.0384405
17.28	-0.031305
17.29	-0.0342094
17.3	-0.0437973
17.31	-0.0209172
17.32	-0.0507408
17.33	-0.0241339
17.34	0.01772
17.35	-0.0202996
17.36	-0.0283403
17.37	-0.0604027
17.38	-0.0501535
17.39	-0.0457574
17.4	-0.0739586
17.41	-0.0522658
17.42	-0.0717897
17.43	-0.0620361
17.44	-0.0415573
17.45	-0.040729
17.46	0.00419107
17.47	0.00866004
17.48	0.0391663
17.49	0.0507998
17.5	0.0164303
17.51	0.0150572
17.52	-0.032119
17.53	-0.0527953
17.54	-0.0646153
17.55	-0.0997517
17.56	-0.0887926
17.57	-0.109556
17.58	-0.0971215
17.59	-0.0816981
17.6	-0.0955891
17.61	-0.0644224
17.62	0.0111231
17.63	0.214652
17.64	0.185414
17.65	-0.13162
17.66	-0.381301
17.67	-0.472404
17.68	-0.35929
17.69	-0.198348
17.7	-0.12036
17.71	-0.0542312
17.72	-0.0617952
17.73	-0.045473
17.74	-0.0178966
17.75	-0.0228406
17.76	0.0152091
17.77	0.0165375
17.78	0.0367768
17.79	0.0513381
17.8	0.0420603
17.81	0.0930699
17.82	0.101227
17.83	0.131149
17.84	0.165698
17.85	0.162226
17.86	0.204498
17.87	0.195807
17.88	0.19635
17.89	0.180986
17.9	0.134914
17.91	0.135977
17.92	0.0926606
17.93	0.0750242
17.94	0.0702044
17.95	0.0452127
17.96	0.07221
17.97	0.0504572
17.98	0.0554543
17.99	0.0688469
18	0.0515958
18.01	0.0776575
18.02	0.0633942
18.03	0.0729824
18.04	0.0768603
18.05	0.0545586
18.06	0.074389
18.07	0.0449264
18.08	0.0393058
18.09	0.0418306
18.1	0.0257538
18.11	0.0486587
18.12	0.0349394
18.13	0.0459744
18.14	0.0589163
18.15	0.0419577
18.16	0.0635401
18.17	0.0387111
18.18	0.0200172
18.19	0.00380111
18.2	-0.0441648
18.21	-0.0379214
18.22	-0.0689664
18.23	-0.0709483
18.24	-0.0655008
18.25	-0.0903323
18.26	-0.0670917
18.27	-0.0858814
18.28	-0.0784032
18.29	-0.0595089
18.3	-0.0612433
18.31	-0.0181969
18.32	-0.00292197
18.33	0.0666089
18.34	0.147541
18.35	0.188191
18.36	0.244885
18.37	0.224713
18.38	0.205351
18.39	0.181899
18.4	0.131502
18.41	0.138107
18.42	0.107711
18.43	0.0945097
18.44	0.0824739
18.45	0.0462858
18.46	0.0610472
18.47	0.0264904
18.48	0.0235924
18.49	0.14811
18.5	0.293476
18.51	0.192753
18.52	-0.153397
18.53	-0.407138
18.54	-0.445254
18.55	-0.352441
18.56	-0.195175
18.57	-0.140359
18.58	-0.120506
18.59	-0.109104
18.6	-0.118628
18.61	-0.0880255
18.62	-0.105058
18.63	-0.0963904
18.64	-0.0804521
18.65	-0.0957863
18.66	-0.0671467
18.67	-0.0686294
18.68	-0.041822
18.69	-0.00459095
18.7	0.00466985
18.71	0.05722
18.72	0.0595876
18.73	0.0715132
18.74	0.0846712
18.75	0.0628869
18.76	0.0712195
18.77	0.0299121
18.78	0.0131442
18.79	0.0092018
18.8	-0.0344186
18.81	-0.0362148
18.82	-0.0693862
18.83	-0.0692629
18.84	-0.0494537
18.85	-0.0646579
18.86	-0.0479904
18.87	-0.0677216
18.88	-0.0621838
18.89	-0.0538048
18.9	-0.0766889
18.91	-0.0537884
18.92	-0.0651285
18.93	-0.0499244
18.94	-0.0339423
18.95	-0.0560251
18.96	-0.0388034
18.97	-0.0551962
18.98	-0.0501542
18.99	-0.0373259
19	-0.0487935
19.01	-0.0192454
19.02	-0.044308
19.03	-0.0484889
19.04	-0.0382156
19.05	-0.0569455
19.06	-0.0310554
19.07	-0.0440063
19.08	-0.0373841
19.09	-0.0253424
19.1	-0.0477982
19.11	-0.0255605
19.12	-0.0422247
19.13	-0.0338862
19.14	-0.0239961
19.15	-0.0391233
19.16	-0.00785397
19.17	-0.0199145
19.18	-0.000841425
19.19	0.0332011
19.2	0.0384546
19.21	0.093041
19.22	0.0879573
19.23	0.0720702
19.24	0.0516567
19.25	-0.000200738
19.26	-0.00448607
19.27	-0.0447806
19.28	-0.0631593
19.29	-0.0624908
19.3	-0.083961
19.31	-0.0612999
19.32	-0.0779182
19.33	-0.0705421
19.34	-0.0387503
19.35	0.0777851
19.36	0.270225
19.37	0.128419
19.38	-0.178316
19.39	-0.394373
19.4	-0.430165
19.41	-0.268073
19.42	-0.134776
19.43	-0.043313
19.44	0.00217404
19.45	-0.0101056
19.46	0.0180337
19.47	0.00999919
19.48	0.0179144
19.49	0.0366596
19.5	0.0266067
19.51	0.0644295
19.52	0.0615033
19.53	0.0780831
19.54	0.106542
19.55	0.104038
19.56	0.15702
19.57	0.167263
19.58	0.186589
19.59	0.210263
19.6	0.188214
19.61	0.193726
19.62	0.158175
19.63	0.137284
19.64	0.112219
19.65	0.05407
19.66	0.0518182
19.67	0.0167405
19.68	0.00782213
19.69	0.0136807
19.7	-0.0110137
19.71	0.0133863
19.72	-0.00162614
19.73	-0.00834904
19.74	0.00149611
19.75	-0.011843
19.76	0.0130966
19.77	-0.00821027
19.78	-0.0145565
19.79	-0.01535
19.8	-0.0356908
19.81	-0.00744919
19.82	-0.0240755
19.83	-0.0257746
19.84	-0.0101392
19.85	-0.0342194
19.86	-0.0180458
19.87	-0.0432167
19.88	-0.0498427
19.89	-0.0422186
19.9	-0.0588392
19.91	-0.0311924
19.92	-0.0475461
19.93	-0.0490738
19.94	-0.0446151
19.95	-0.0646241
19.96	-0.0378883
19.97	-0.0566315
19.98	-0.0519104
19.99	-0.0268522
20	-0.0463255
20.01	-0.0326732
20.02	-0.0480486
20.03	-0.0307701
20.04	0.0123571
20.05	0.0270965
20.06	0.0839868
20.07	0.0781186
20.08	0.0616628
20.09	0.0414676
20.1	-0.00754456
20.11	-0.0149523
20.12	-0.0481305
20.13	-0.0529862
20.14	-0.047793
20.15	-0.0769652
20.16	-0.0553428
20.17	-0.061798
20.18	-0.0568662
20.19	-0.0462425
20.2	0.0224117
20.21	0.249179
20.22	0.225777
20.23	-0.0547908
20.24	-0.323928
20.25	-0.437359
20.26	-0.328849
20.27	-0.189676
20.28	-0.0815807
20.29	-0.0259937
20.3	-0.0246879
20.31	0.00795259
20.32	0.00585181
20.33	0.0172158
20.34	0.0363664
20.35	0.0295518
20.36	0.0641558
20.37	0.0760471
20.38	0.10032
20.39	0.125363
20.4	0.12809
20.41	0.172728
20.42	0.187744
20.43	0.202092
20.44	0.215018
20.45	0.20241
20.46	0.212185
20.47	0.184069
20.48	0.164055
20.49	0.142
20.5	0.0852465
20.51	0.0652979
20.52	0.0324993
20.53	0.0180556
20.54	0.010473
20.55	-0.0145219
20.56	-0.000954279
20.57	-0.00420973
20.58	0.00224722
20.59	0.00280402
20.6	-0.0176268
20.61	0.00584244
20.62	0.00185026
20.63	-0.00243155
20.64	-0.0051431
20.65	-0.0236888
20.66	-0.00128909
20.67	-0.0127138
20.68	-0.0174577
20.69	-0.0153005
20.7	-0.0346008
20.71	-0.0207953
20.72	-0.031064
20.73	-0.038287
20.74	-0.0470148
20.75	-0.0709138
20.76	-0.0488258
20.77	-0.0564873
20.78	-0.0569167
20.79	-0.0539738
20.8	-0.0678572
20.81	-0.0486105
20.82	-0.0636492
20.83	-0.0661073
20.84	-0.0560342
20.85	-0.0672191
20.86	-0.0499794
20.87	-0.0560104
20.88	-0.0316246
20.89	0.0135234
20.9	0.0371343
20.91	0.0744025
20.92	0.0531069
20.93	0.0281723
20.94	0.0164546
20.95	-0.0171063
20.96	-0.015735
20.97	-0.0420373
20.98	-0.0494858
20.99	-0.0420591
21	-0.0558937
21.01	-0.0398142
21.02	-0.0482868
21.03	-0.0380537
21.04	0.0618141
21.05	0.256115
21.06	0.270433
21.07	-0.025116
21.08	-0.319897
21.09	-0.418187
21.1	-0.339125
21.11	-0.162477
21.12	-0.07161
21.13	-0.0254532
21.14	0.00127793
21.15	-0.00676352
21.16	0.0165415
21.17	0.00444334
21.18	0.0154185
21.19	0.0418468
21.2	0.036132
21.21	0.0673481
21.22	0.0672838
21.23	0.0835531
21.24	0.114482
21.25	0.118083
21.26	0.160845
21.27	0.176979
21.28	0.193293
21.29	0.20464
21.3	0.179497
21.31	0.175616
21.32	0.133717
21.33	0.10507
21.34	0.089479
21.35	0.0466906
21.36	0.0291511
21.37	-0.00625508
21.38	-0.00479818
21.39	0.000984474
21.4	-0.0261683
21.41	-0.0143694
21.42	-0.0223309
21.43	-0.0174112
21.44	-0.00391062
21.45	-0.0196123
21.46	-0.00126818
21.47	-0.015628
21.48	-0.0191831
21.49	-0.009886
21.5	-0.0294362
21.51	-0.0206126
21.52	-0.0337723
21.53	-0.0320114
21.54	-0.024381
21.55	-0.0433517
21.56	-0.0244109
21.57	-0.0384075
21.58	-0.0385471
21.59	-0.027433
21.6	-0.0464177
21.61	-0.0353915
21.62	-0.0506149
21.63	-0.047561
21.64	-0.0382709
21.65	-0.0521152
21.66	-0.0286308
21.67	-0.0430478
21.68	-0.0465107
21.69	-0.0397444
21.7	-0.0555368
21.71	-0.0374526
21.72	-0.043919
21.73	-0.0188482
21.74	0.0288509
21.75	0.0509785
21.76	0.084822
21.77	0.0516851
21.78	0.0177249
21.79	-0.00116464
21.8	-0.0397804
21.81	-0.0276468
21.82	-0.0467182
21.83	-0.0585513
21.84	-0.0623359
21.85	-0.0882028
21.86	-0.0654565
21.87	-0.073537
21.88	-0.0636638
21.89	0.0327498
21.9	0.219101
21.91	0.241646
21.92	-0.0416332
21.93	-0.328227
21.94	-0.428963
21.95	-0.362701
21.96	-0.184372
21.97	-0.0805203
21.98	-0.0335766
21.99	-0.00791119
22	-0.00832753
22.01	0.0235015
22.02	0.0128735
22.03	0.013785
22.04	0.0351182
22.05	0.0262993
22.06	0.0537165
22.07	0.0562223
22.08	0.0824401
22.09	0.117751
22.1	0.123643
22.11	0.164957
22.12	0.170222
22.13	0.180314
22.14	0.194686
22.15	0.173488
22.16	0.175421
22.17	0.141904
22.18	0.114786
22.19	0.0827299
22.2	0.0284837
22.21	0.02303
22.22	-0.000570423
22.23	-0.00584806
22.24	0.00079904
22.25	-0.0136782
22.26	0.00953826
22.27	0.00108041
22.28	-0.00315357
22.29	0.000387905
22.3	-0.0199549
22.31	-0.00497148
22.32	-0.0134705
22.33	-0.00918641
22.34	0.000473304
22.35	-0.0166694
22.36	0.00130454
22.37	-0.00973266
22.38	-0.0157319
22.39	-0.0125596
22.4	-0.029572
22.41	-0.0161227
22.42	-0.0293062
22.43	-0.0301401
22.44	-0.0229453
22.45	-0.0405709
22.46	-0.027078
22.47	-0.0379434
22.48	-0.0381617
22.49	-0.0338087
22.5	-0.0501676
22.51	-0.029127
22.52	-0.0432907
22.53	-0.0479517
22.54	-0.043277
22.55	-0.0634534
22.56	-0.0412357
22.57	-0.0378128
22.58	-0.00794111
22.59	0.0413741
22.6	0.0509862
22.61	0.0676031
22.62	0.0356203
22.63	0.00270018
22.64	-0.0132773
22.65	-0.0479012
22.66	-0.045821
22.67	-0.071296
22.68	-0.0757425
22.69	-0.0591406
22.7	-0.0623972
22.71	-0.0391481
22.72	-0.0467815
22.73	0.00278185
22.74	0.198
22.75	0.268974
22.76	0.0613319
22.77	-0.259573
22.78	-0.416533
22.79	-0.357486
22.8	-0.220913
22.81	-0.0795867
22.82	-0.0269402
22.83	-0.00490802
22.84	0.0128138
22.85	0.00686284
22.86	0.033076
22.87	0.0297543
22.88	0.0379899
22.89	0.0556359
22.9	0.0516665
22.91	0.0836408
22.92	0.0870003
22.93	0.1057
22.94	0.140054
22.95	0.152072
22.96	0.191727
22.97	0.187192
22.98	0.19318
22.99	0.20145
23	0.167406
23.01	0.156676
23.02	0.10882
23.03	0.0750258
23.04	0.054693
23.05	0.0127205
23.06	0.0102165
23.07	-0.00346559
23.08	-0.00549132
23.09	-0.00155132
23.1	-0.0200077
23.11	0.000852172
23.12	-0.0148895
23.13	-0.0212807
23.14	-0.0141433
23.15	-0.0251076
23.16	-0.00396962
23.17	-0.0107409
23.18	-0.0107671
23.19	-0.0103066
23.2	-0.0306512
23.21	-0.013902
23.22	-0.0281786
23.23	-0.0278426
23.24	-0.0151691
23.25	-0.0332694
23.26	-0.0224128
23.27	-0.0337761
23.28	-0.0322238
23.29	-0.0257116
23.3	-0.0503966
23.31	-0.0383499
23.32	-0.0468004
23.33	-0.0443554
23.34	-0.0372565
23.35	-0.0556837
23.36	-0.0404296
23.37	-0.0578601
23.38	-0.0628785
23.39	-0.0502241
23.4	-0.0563148
23.41	-0.0228304
23.42	-0.00983964
23.43	0.0280152
23.44	0.0660481
23.45	0.0511711
23.46	0.0410152
23.47	-0.0070692
23.48	-0.033871
23.49	-0.0386508
23.5	-0.0643653
23.51	-0.05207
23.52	-0.0617426
23.53	-0.0607319
23.54	-0.0519749
23.55	-0.0671391
23.56	-0.041445
23.57	0.0376294
23.58	0.239608
23.59	0.236184
23.6	-0.068896
23.61	-0.335888
23.62	-0.434944
23.63	-0.33051
23.64	-0.165148
23.65	-0.0807133
23.66	-0.0192296
23.67	-0.0100149
23.68	-0.00289393
23.69	0.0105485
23.7	0.00270685
23.71	0.0345076
23.72	0.0391469
23.73	0.0558603
23.74	0.0784904
23.75	0.0701943
23.76	0.0978298
23.77	0.105256
23.78	0.130151
23.79	0.16276
23.8	0.168897
23.81	0.202698
23.82	0.199131
23.83	0.19177
23.84	0.173991
23.85	0.120813
23.86	0.107747
23.87	0.0762829
23.88	0.0480221
23.89	0.0272139
23.9	-0.00641625
23.91	-0.000470868
23.92	-0.0153017
23.93	-0.0155819
23.94	-0.00557411
23.95	-0.0196278
23.96	0.00105804
23.97	-0.00937617
23.98	-0.0116409
23.99	-0.00727422
24	-0.0315081
24.01	-0.0178743
24.02	-0.0244614
24.03	-0.0212413
24.04	-0.00838506
24.05	-0.0266203
24.06	-0.0121349
24.07	-0.0185223
24.08	-0.0147199
24.09	-0.0161694
24.1	-0.0442761
24.11	-0.0275189
24.12	-0.0323842
24.13	-0.0380561
24.14	-0.0371024
24.15	-0.0513802
24.16	-0.0301643
24.17	-0.0466765
24.18	-0.0532718
24.19	-0.039042
24.2	-0.0502481
24.21	-0.0373751
24.22	-0.0524141
24.23	-0.0508146
24.24	-0.0312657
24.25	-0.0250046
24.26	0.0236586
24.27	0.0502896
24.28	0.0653341
24.29	0.0573504
24.3	0.00725682
24.31	-0.0067783
24.32	-0.0390105
24.33	-0.0510247
24.34	-0.0463003
24.35	-0.0676143
24.36	-0.0558157
24.37	-0.0796281
24.38	-0.0885707
24.39	-0.0678614
24.4	-0.0647852
24.41	0.0487839
24.42	0.243916
24.43	0.222522
24.44	-0.058448
24.45	-0.352508
24.46	-0.423802
24.47	-0.342581
24.48	-0.187384
24.49	-0.0677316
24.5	-0.0340099
24.51	-0.00138248
24.52	-0.00625977
24.53	0.00566455
24.54	0.0223102
24.55	0.0134316
24.56	0.0374167
24.57	0.0339496
24.58	0.0520601
24.59	0.0801243
24.6	0.0756993
24.61	0.111382
24.62	0.124967
24.63	0.147883
24.64	0.178594
24.65	0.175647
24.66	0.199312
24.67	0.181386
24.68	0.15779
24.69	0.134529
24.7	0.083438
24.71	0.0709827
24.72	0.0345303
24.73	0.0101284
24.74	0.00579282
24.75	-0.0104199
24.76	0.00839834
24.77	-0.00927827
24.78	-0.017698
24.79	-0.00871282
24.8	-0.0187003
24.81	-0.00450081
24.82	-0.0192112
24.83	-0.0200468
24.84	-0.0064281
24.85	-0.0170152
24.86	-0.00844624
24.87	-0.0290296
24.88	-0.0221653
24.89	-0.00756882
24.9	-0.0303303
24.91	-0.0193352
24.92	-0.0321845
24.93	-0.0317301
24.94	-0.0159037
24.95	-0.035918
24.96	-0.0305768
24.97	-0.0482403
24.98	-0.0358232
24.99	-0.0210376
25	-0.0438696
25.01	-0.030961
25.02	-0.0476316
25.03	-0.040939
25.04	-0.0249255
25.05	-0.047072
25.06	-0.0344312
25.07	-0.0409844
25.08	-0.0184835
25.09	0.0253584
25.1	0.040191
25.11	0.0803773
25.12	0.0719885
25.13	0.0530653
25.14	0.040285
25.15	-0.00175039
25.16	-0.010338
25.17	-0.042396
25.18	-0.0542043
25.19	-0.0461814
25.2	-0.0617341
25.21	-0.03556
25.22	-0.0463074
25.23	-0.0488187
25.24	0.00250545
25.25	0.163303
25.26	0.310606
25.27	0.105353
25.28	-0.217999
25.29	-0.398318
25.3	-0.390941
25.31	-0.226053
25.32	-0.103982
25.33	-0.0334304
25.34	0.00525967
25.35	0.00196203
25.36	0.0267971
25.37	0.0211282
25.38	0.0331875
25.39	0.0526694
25.4	0.0407371
25.41	0.068361
25.42	0.0792859
25.43	0.101108
25.44	0.122099
25.45	0.120259
25.46	0.162432
25.47	0.182442
25.48	0.201748
25.49	0.219127
25.5	0.193597
25.51	0.189253
25.52	0.15446
25.53	0.129381
25.54	0.108128
25.55	0.0615486
25.56	0.0510427
25.57	0.0146578
25.58	0.00119358
25.59	0.00739482
25.6	-0.0149496
25.61	0.00048176
25.62	-0.00503744
25.63	0.00180941
25.64	0.0112776
25.65	-0.0112062
25.66	0.000854952
25.67	-0.00930009
25.68	-0.00563135
25.69	0.00579597
25.7	-0.0134923
25.71	0.00115603
25.72	-0.0091305
25.73	-0.0167342
25.74	-0.0122586
25.75	-0.0361591
25.76	-0.0183261
25.77	-0.0244135
25.78	-0.0263094
25.79	-0.0180842
25.8	-0.0314425
25.81	-0.016466
25.82	-0.0386208
25.83	-0.0455746
25.84	-0.0298331
25.85	-0.0378495
25.86	-0.0172055
25.87	-0.0350901
25.88	-0.0413734
25.89	-0.0321614
25.9	-0.0417192
25.91	-7.81075e-05
25.92	0.0236736
25.93	0.074075
25.94	0.116864
25.95	0.0636518
25.96	0.0321058
25.97	-0.0094222
25.98	-0.0445146
25.99	-0.0442967
26	-0.0697888
26.01	-0.0616453
26.02	-0.0718423
26.03	-0.0827662
26.04	-0.0676214
26.05	-0.0781785
26.06	-0.0468633
26.07	0.0611547
26.08	0.246811
26.09	0.195085
26.1	-0.128319
26.11	-0.376147
26.12	-0.431397
26.13	-0.31829
26.14	-0.148824
26.15	-0.0750389
26.16	-0.0282009
26.17	-0.0167653
26.18	-0.00931333
26.19	0.0130536
26.2	-0.00165322
26.21	0.0227972
26.22	0.0318804
26.23	0.0391995
26.24	0.0649054
26.25	0.0606079
26.26	0.0971126
26.27	0.113247
26.28	0.122507
26.29	0.157643
26.3	0.163246
26.31	0.190957
26.32	0.192585
26.33	0.179157
26.34	0.167536
26.35	0.113091
26.36	0.0920439
26.37	0.055958
26.38	0.0247869
26.39	0.0206705
26.4	-0.0138243
26.41	-0.0079188
26.42	-0.0156772
26.43	-0.0267989
26.44	-0.0121522
26.45	-0.0303733
26.46	-0.0169857
26.47	-0.0215706
26.48	-0.0272333
26.49	-0.00721697
26.5	-0.0239157
26.51	-0.0104713
26.52	-0.0106276
26.53	-0.0185461
26.54	-0.00689418
26.55	-0.0268969
26.56	-0.0132384
26.57	-0.0167166
26.58	-0.0268338
26.59	-0.0210296
26.6	-0.0440927
26.61	-0.0318383
26.62	-0.0379203
26.63	-0.04794
26.64	-0.0297779
26.65	-0.0441172
26.66	-0.0254741
26.67	-0.0271179
26.68	-0.040149
26.69	-0.0340836
26.7	-0.0550976
26.71	-0.0401777
26.72	-0.032823
26.73	-0.0135975
26.74	0.0356845
26.75	0.0523645
26.76	0.088243
26.77	0.0729968
26.78	0.0285035
26.79	0.00912965
26.8	-0.0299493
26.81	-0.0296714
26.82	-0.0473768
26.83	-0.0657154
26.84	-0.0539486
26.85	-0.077889
26.86	-0.0752299
26.87	-0.0806321
26.88	-0.0750796
26.89	-0.0337385
26.9	0.0971932
26.91	0.265328
26.92	0.115275
26.93	-0.20925
26.94	-0.415172
26.95	-0.441449
26.96	-0.288695
26.97	-0.145829
26.98	-0.0756721
26.99	-0.0366611
27	-0.0495499
27.01	-0.0258225
27.02	-0.0135765
27.03	-0.0108198
27.04	0.0118356
27.05	0.00854791
27.06	0.031893
27.07	0.0394537
27.08	0.0503524
27.09	0.0823361
27.1	0.0903454
27.11	0.136714
27.12	0.154305
27.13	0.160881
27.14	0.186866
27.15	0.171101
27.16	0.169537
27.17	0.139417
27.18	0.0998757
27.19	0.0819295
27.2	0.035397
27.21	0.0300473
27.22	0.0133681
27.23	-0.012077
27.24	-0.0101756
27.25	-0.0299427
27.26	-0.00772938
27.27	-0.00718764
27.28	-0.0164044
27.29	0.0043991
27.3	-0.0075318
27.31	0.00126388
27.32	-0.0117707
27.33	-0.0202964
27.34	0.000176092
27.35	-0.00965862
27.36	0.0082448
27.37	-0.00354324
27.38	-0.0150506
27.39	-0.00440878
27.4	-0.0308901
27.41	-0.0243779
27.42	-0.029803
27.43	-0.0376524
27.44	-0.0177603
27.45	-0.0306281
27.46	-0.0209956
27.47	-0.0348548
27.48	-0.0450063
27.49	-0.0252612
27.5	-0.0386071
27.51	-0.030177
27.52	-0.0343235
27.53	-0.0378888
27.54	-0.019411
27.55	-0.0378054
27.56	-0.0193388
27.57	0.00571989
27.58	0.03611
27.59	0.07986
27.6	0.0689237
27.61	0.0600935
27.62	0.0213734
27.63	-0.0160132
27.64	-0.0186013
27.65	-0.0510201
27.66	-0.0528587
27.67	-0.0675656
27.68	-0.0720067
27.69	-0.0509155
27.7	-0.070308
27.71	-0.0557504
27.72	-0.0501069
27.73	0.0218524
27.74	0.241459
27.75	0.237574
27.76	-0.0184661
27.77	-0.310379
27.78	-0.427936
27.79	-0.334129
27.8	-0.200054
27.81	-0.0692143
27.82	-0.0215815
27.83	-0.0154007
27.84	0.0107466
27.85	0.00647054
27.86	0.0281177
27.87	0.0292218
27.88	0.0295317
27.89	0.0597297
27.9	0.0582314
27.91	0.0846264
27.92	0.0907194
27.93	0.0982745
27.94	0.141214
27.95	0.148802
27.96	0.172319
27.97	0.175541
27.98	0.171971
27.99	0.178523
28	0.144295
28.01	0.133597
28.02	0.0975912
